request_id,student_id,book_id,loan_date
36240,2679,18264,2021-07-24
36241,2000,13184,2015-10-13
36242,2553,27835,2021-11-01
36243,1989,42539,2014-08-26
36244,2334,2032,2016-12-02
36245,1856,13302,2021-08-24
36246,1114,8466,2016-04-24
36247,1647,20598,2014-05-24
36248,1231,42876,2016-03-17
36249,710,12030,2015-03-22
36250,4877,41444,2015-11-09
36251,1312,21899,2017-11-05
36252,1505,14256,2014-05-24
36253,4816,33247,2022-07-20
36254,898,37283,2017-01-06
36255,704,27851,2019-11-20
36256,2199,23486,2018-10-07
36257,4554,31422,2020-09-06
36258,3303,10859,2016-02-15
36259,36,21765,2017-05-13
36260,193,15767,2024-01-05
36261,1481,7981,2019-11-01
36262,4607,3249,2019-04-23
36263,1536,4719,2020-12-10
36264,4384,27656,2023-06-10
36265,1227,25750,2019-12-22
36266,1024,5222,2016-12-26
36267,2632,9684,2023-05-03
36268,4582,9549,2020-11-24
36269,1579,6506,2016-05-19
36270,2754,34841,2019-12-10
36271,1199,22937,2021-10-17
36272,3520,11642,2021-02-19
36273,2481,20925,2020-08-03
36274,1818,4413,2021-12-26
36275,4023,34552,2022-05-22
36276,1006,41183,2023-05-07
36277,366,40544,2023-06-04
36278,374,26013,2016-12-09
36279,4424,28195,2016-04-19
36280,998,35679,2014-12-18
36281,1907,22316,2015-02-13
36282,300,21876,2021-12-20
36283,954,43440,2017-05-17
36284,227,20466,2019-10-16
36285,2309,26710,2020-02-03
36286,1732,28209,2015-03-29
36287,1926,23431,2023-07-29
36288,3733,7788,2018-04-12
36289,3636,27436,2022-04-02
36290,492,16329,2018-04-14
36291,4654,37214,2020-02-01
36292,3328,43289,2023-05-11
36293,4416,45224,2015-08-28
36294,3636,12749,2019-11-15
36295,784,43819,2018-03-16
36296,740,5017,2018-06-15
36297,225,43577,2015-04-13
36298,3778,35675,2023-03-14
36299,475,45717,2017-04-22
36300,2558,20523,2021-09-13
36301,342,3437,2018-07-19
36302,3355,28618,2020-05-20
36303,1076,28903,2022-02-01
36304,608,42201,2020-06-09
36305,620,34835,2021-03-18
36306,2221,22898,2023-11-26
36307,99,15230,2017-10-01
36308,4512,12166,2015-11-10
36309,2608,18300,2021-01-28
36310,1407,2116,2023-11-14
36311,2398,42205,2016-12-13
36312,1774,15414,2019-06-18
36313,287,13834,2023-11-19
36314,2463,24309,2015-03-28
36315,61,38226,2024-04-21
36316,1597,6578,2019-04-23
36317,2698,11644,2017-12-28
36318,2878,13266,2017-01-29
36319,1978,34987,2021-04-18
36320,4696,23945,2023-03-04
36321,3204,22560,2024-04-06
36322,832,17823,2023-09-12
36323,2221,35267,2019-03-17
36324,2505,37274,2023-01-20
36325,4908,24746,2015-06-05
36326,4675,32832,2023-10-30
36327,4734,15784,2023-08-20
36328,1323,9853,2023-04-22
36329,3853,5386,2014-10-14
36330,4824,38449,2015-07-28
36331,1516,28738,2017-02-07
36332,2234,32223,2015-12-17
36333,1076,6220,2023-10-22
36334,3744,12032,2017-03-23
36335,3801,41698,2024-03-03
36336,607,36587,2024-02-25
36337,2636,48542,2023-11-21
36338,1190,22793,2017-03-22
36339,2755,9057,2024-02-02
36340,2650,49535,2015-11-13
36341,1941,7093,2023-05-16
36342,3606,1592,2017-04-01
36343,590,22186,2018-08-07
36344,1812,46406,2019-08-06
36345,4304,15843,2017-01-08
36346,1692,33012,2015-05-27
36347,2901,12802,2019-10-20
36348,2957,13881,2022-12-05
36349,498,12855,2019-12-29
36350,1581,4491,2018-02-15
36351,1225,18337,2021-03-23
36352,483,35952,2018-01-02
36353,2618,32211,2020-07-26
36354,3369,36354,2014-11-07
36355,2850,5036,2020-01-24
36356,631,12819,2016-08-05
36357,3173,18991,2022-06-18
36358,106,27611,2017-08-17
36359,1364,36055,2022-09-11
36360,1947,7444,2017-01-10
36361,1912,25061,2022-11-01
36362,1055,27756,2016-12-05
36363,2768,15527,2016-06-24
36364,4850,42752,2018-07-14
36365,292,9649,2016-04-29
36366,1068,13796,2016-03-16
36367,1399,20902,2018-10-10
36368,2488,34474,2016-06-26
36369,4877,24309,2016-06-08
36370,331,2126,2019-10-03
36371,1918,19706,2019-10-23
36372,693,16711,2017-06-13
36373,789,786,2015-05-08
36374,4796,14631,2021-12-04
36375,4120,16901,2018-10-20
36376,829,27119,2023-11-23
36377,1214,18251,2021-06-01
36378,2263,41841,2020-09-04
36379,1281,17168,2023-10-27
36380,3464,43870,2019-10-03
36381,3289,47180,2019-12-28
36382,894,38307,2018-09-27
36383,1165,18369,2016-04-08
36384,2339,14053,2017-12-30
36385,1971,22021,2014-09-10
36386,1752,47011,2015-08-17
36387,2235,43592,2014-06-10
36388,3364,30103,2021-08-03
36389,3190,26136,2017-10-31
36390,4860,6975,2018-07-20
36391,139,18645,2019-09-28
36392,1666,27140,2021-01-23
36393,2338,43841,2019-01-03
36394,4666,8916,2017-04-04
36395,1514,7379,2016-09-10
36396,136,8287,2022-11-12
36397,964,23707,2016-02-02
36398,4960,48879,2019-04-27
36399,2094,23402,2015-06-13
36400,4893,12305,2018-08-29
36401,3714,19064,2020-01-12
36402,3267,39288,2018-01-01
36403,4437,16480,2020-02-22
36404,2060,8815,2015-10-18
36405,2148,7934,2015-12-30
36406,2826,10869,2023-09-21
36407,2386,27415,2017-09-17
36408,1680,46352,2022-07-13
36409,3238,22994,2020-01-26
36410,4254,41079,2021-01-16
36411,540,25814,2018-01-27
36412,1311,2256,2023-07-17
36413,1356,23227,2016-12-17
36414,4348,23090,2019-01-25
36415,2513,39083,2023-11-04
36416,336,19655,2019-04-16
36417,4841,31799,2017-07-31
36418,390,31183,2018-08-29
36419,2435,31980,2021-04-22
36420,158,10697,2017-03-07
36421,819,5046,2018-05-30
36422,2528,41172,2016-11-16
36423,107,13181,2017-03-29
36424,2966,3910,2022-05-20
36425,218,9025,2020-04-27
36426,2177,31598,2014-12-22
36427,2716,43656,2016-12-25
36428,2705,47969,2014-06-19
36429,1392,8393,2018-10-24
36430,3740,22473,2015-12-16
36431,1042,18593,2023-08-02
36432,3259,4793,2019-05-31
36433,3051,18300,2014-09-29
36434,4170,30789,2021-12-23
36435,1997,48974,2015-05-21
36436,3457,40056,2021-11-30
36437,3828,7957,2019-04-26
36438,92,44583,2018-06-22
36439,2712,29508,2022-02-14
36440,314,48397,2022-11-12
36441,2392,19957,2021-02-14
36442,3944,27836,2018-08-22
36443,12,42279,2019-07-06
36444,4486,35393,2021-01-19
36445,1920,35913,2021-12-19
36446,1552,48766,2016-06-12
36447,4514,30518,2015-04-08
36448,1,38885,2021-08-15
36449,4606,12539,2018-06-16
36450,1720,24503,2022-11-15
36451,1998,27799,2023-04-28
36452,4556,36443,2021-12-24
36453,1144,34798,2015-04-12
36454,272,36303,2017-04-08
36455,3175,32976,2018-11-24
36456,3402,32634,2021-09-12
36457,1020,46284,2023-08-03
36458,1345,36438,2021-01-03
36459,54,250,2017-10-12
36460,1132,16380,2023-07-28
36461,1861,7147,2024-04-24
36462,3669,23278,2017-06-24
36463,1153,2757,2023-06-24
36464,1439,19449,2017-09-12
36465,1206,36331,2023-06-09
36466,536,15523,2016-10-17
36467,2697,16456,2022-06-15
36468,2579,7795,2016-12-28
36469,3239,31828,2018-09-18
36470,9,15132,2016-09-14
36471,847,42182,2015-12-24
36472,4859,15386,2024-05-11
36473,1274,45684,2022-08-18
36474,1791,35797,2016-05-01
36475,3765,46943,2021-03-23
36476,1234,41135,2020-04-19
36477,2162,29328,2020-03-13
36478,3723,39529,2019-06-29
36479,4112,44008,2014-05-25
36480,1802,4479,2023-04-04
36481,3391,26371,2023-06-16
36482,1119,10391,2021-04-23
36483,2093,22902,2023-11-04
36484,3082,49385,2016-07-19
36485,208,30141,2023-11-15
36486,3455,39446,2015-09-23
36487,3529,43483,2021-02-19
36488,1361,25377,2014-06-28
36489,4698,10254,2016-11-09
36490,219,11269,2024-03-21
36491,208,17554,2014-06-23
36492,2192,48740,2019-10-23
36493,995,24911,2021-04-22
36494,4346,43771,2015-07-06
36495,763,46070,2023-04-19
36496,2084,9397,2021-01-06
36497,4708,28689,2015-12-05
36498,2134,25721,2019-02-10
36499,995,32940,2014-09-30
36500,1738,41454,2020-10-26
36501,2646,27835,2020-03-01
36502,4610,39723,2024-05-13
36503,3629,34285,2018-06-22
36504,3342,23944,2020-06-09
36505,4292,30375,2016-11-22
36506,3859,30182,2024-02-27
36507,26,12562,2022-04-21
36508,1832,5625,2018-07-18
36509,4036,4830,2024-04-11
36510,3665,23623,2014-11-24
36511,1340,31926,2021-09-08
36512,4410,20088,2018-07-19
36513,2842,28739,2019-06-22
36514,3296,26052,2014-11-28
36515,1365,10633,2021-02-15
36516,1584,12124,2021-06-09
36517,1608,30424,2017-11-22
36518,1440,44171,2015-12-07
36519,2954,13432,2014-05-29
36520,2580,49678,2014-09-09
36521,2227,14900,2020-01-21
36522,1129,42339,2016-01-27
36523,4007,31154,2021-04-15
36524,4074,4414,2020-11-22
36525,3708,33875,2023-08-28
36526,26,16513,2017-08-03
36527,457,29333,2015-10-07
36528,516,20854,2023-08-12
36529,4333,14042,2022-09-15
36530,1017,9799,2021-12-03
36531,2312,24709,2022-10-07
36532,1608,10943,2024-04-06
36533,4193,42365,2018-03-10
36534,767,22174,2017-10-19
36535,4617,27356,2014-08-25
36536,1956,35354,2017-08-02
36537,3008,4886,2015-09-28
36538,2770,26287,2021-04-07
36539,4973,19061,2017-11-27
36540,3416,27453,2017-03-02
36541,523,44501,2021-05-16
36542,4358,16808,2015-12-30
36543,2803,21864,2023-04-19
36544,2066,7925,2014-05-22
36545,2253,27533,2017-01-16
36546,391,42782,2021-05-27
36547,6,31003,2015-12-18
36548,2925,32601,2017-07-06
36549,363,2800,2023-05-08
36550,3148,4952,2016-01-17
36551,4678,33583,2023-08-20
36552,3267,22372,2015-05-01
36553,4931,44304,2019-03-11
36554,849,36617,2019-05-13
36555,1580,34944,2021-12-28
36556,1141,25336,2023-04-26
36557,1527,430,2020-09-16
36558,1336,43613,2018-04-15
36559,2109,21875,2019-02-06
36560,2416,49924,2015-05-05
36561,828,18109,2022-03-20
36562,1367,38414,2022-07-18
36563,4818,30100,2020-07-09
36564,2419,7193,2020-02-12
36565,490,9298,2014-11-23
36566,827,4667,2021-10-21
36567,1487,19330,2021-11-15
36568,719,5541,2015-03-14
36569,3317,43639,2020-09-19
36570,1088,21073,2015-04-20
36571,1774,40958,2016-10-14
36572,949,30216,2014-05-27
36573,1061,32116,2019-02-08
36574,4652,27748,2022-03-08
36575,4080,37007,2014-07-27
36576,628,46993,2020-03-23
36577,807,5754,2015-05-18
36578,375,14472,2022-08-09
36579,4508,36221,2016-09-16
36580,3719,3316,2023-11-15
36581,4427,27984,2019-12-05
36582,130,665,2019-11-24
36583,593,33554,2022-12-05
36584,2586,435,2018-10-30
36585,4104,1340,2022-11-01
36586,1145,3111,2023-06-08
36587,2814,39215,2016-09-15
36588,3869,26345,2020-07-07
36589,2065,46736,2016-10-01
36590,4745,32077,2014-09-02
36591,2988,48240,2021-05-18
36592,3163,1629,2015-07-28
36593,1886,26929,2023-08-05
36594,3557,35508,2019-09-01
36595,2176,35882,2016-04-21
36596,3298,36727,2017-03-30
36597,1341,11952,2018-03-17
36598,1095,39480,2021-10-12
36599,1260,27970,2016-10-19
36600,3649,2455,2017-02-19
36601,187,6483,2022-06-30
36602,4392,20847,2019-11-28
36603,2416,12277,2021-05-10
36604,2795,27120,2015-01-09
36605,795,23278,2023-09-13
36606,2212,28955,2017-03-26
36607,1605,24610,2023-01-05
36608,1141,33758,2022-05-02
36609,622,7623,2017-11-08
36610,3165,8073,2023-03-01
36611,1203,41341,2022-07-27
36612,1374,32754,2021-05-22
36613,3163,27053,2016-09-02
36614,3371,5253,2019-01-14
36615,1653,27380,2024-01-01
36616,3482,33761,2022-12-30
36617,541,38228,2018-05-10
36618,2120,20290,2023-05-05
36619,2708,37745,2023-07-17
36620,2288,4729,2014-06-15
36621,3687,32278,2017-02-15
36622,1991,24160,2016-10-28
36623,4699,18921,2022-11-30
36624,774,31754,2014-10-18
36625,3797,42713,2018-01-19
36626,2280,18302,2022-01-18
36627,1143,15826,2015-10-31
36628,3196,13284,2024-04-08
36629,2951,37939,2018-06-15
36630,4070,39230,2023-11-29
36631,2864,9315,2017-08-23
36632,3981,39408,2022-08-17
36633,2415,36652,2014-12-26
36634,2227,10664,2017-11-06
36635,4784,2661,2017-01-20
36636,1664,44222,2016-08-03
36637,3371,8038,2015-06-08
36638,354,41712,2021-02-06
36639,1533,45737,2016-09-23
36640,1395,45351,2019-01-01
36641,3871,46032,2023-07-23
36642,3128,34252,2020-03-14
36643,757,17017,2015-08-30
36644,3978,37759,2021-08-01
36645,4559,30432,2018-03-03
36646,1552,9466,2021-06-29
36647,3550,23673,2021-10-05
36648,3158,18486,2023-12-29
36649,4798,42414,2021-04-03
36650,4877,24644,2020-05-08
36651,495,15370,2020-05-06
36652,2964,3312,2023-06-29
36653,3960,26619,2016-11-15
36654,3744,23241,2017-08-12
36655,3725,955,2018-05-18
36656,4314,28762,2016-11-24
36657,2372,44096,2018-06-26
36658,2856,25518,2022-07-12
36659,459,4634,2015-10-20
36660,3920,36660,2023-07-24
36661,3069,27319,2019-04-19
36662,2834,1869,2016-03-27
36663,825,4744,2018-07-26
36664,4455,47854,2021-02-16
36665,4035,18100,2021-03-26
36666,327,30413,2016-12-28
36667,27,42555,2017-03-23
36668,4179,41217,2014-06-20
36669,786,23914,2020-09-22
36670,2178,46924,2019-01-14
36671,4601,33451,2016-12-24
36672,3895,33920,2015-04-22
36673,1184,2256,2015-09-28
36674,2132,48516,2022-11-16
36675,2587,31817,2015-07-17
36676,3119,44613,2023-12-04
36677,1562,37143,2020-12-08
36678,2001,11536,2024-01-21
36679,376,42673,2019-04-22
36680,2095,10201,2023-03-29
36681,3759,31884,2014-12-22
36682,3930,24815,2021-10-24
36683,736,16338,2023-07-26
36684,162,15095,2016-10-02
36685,4871,38824,2016-09-21
36686,2701,7276,2014-06-02
36687,2364,15322,2022-05-28
36688,2583,29020,2019-01-25
36689,750,44046,2022-08-05
36690,128,14710,2015-07-21
36691,1711,2493,2020-02-19
36692,1557,7756,2015-10-31
36693,2416,2282,2015-12-07
36694,2368,10710,2020-02-11
36695,262,22701,2022-08-01
36696,726,26035,2022-12-24
36697,611,23657,2017-02-19
36698,285,926,2019-03-27
36699,2391,24690,2017-12-13
36700,1268,31033,2022-06-14
36701,2129,48196,2022-11-11
36702,3490,42467,2020-03-31
36703,4715,16617,2016-12-03
36704,730,18017,2016-02-24
36705,924,30478,2019-11-13
36706,1197,222,2020-05-26
36707,1983,24802,2023-03-05
36708,3090,49675,2016-06-27
36709,4594,17692,2022-04-15
36710,3293,43225,2022-09-20
36711,3785,46044,2018-01-15
36712,609,2459,2018-09-13
36713,400,49784,2022-08-27
36714,4270,36971,2020-05-09
36715,4937,31925,2021-02-19
36716,4123,6487,2023-12-14
36717,2663,8698,2017-10-14
36718,3037,27442,2015-12-24
36719,3811,16652,2020-04-11
36720,4703,25288,2022-02-26
36721,3405,19385,2016-08-11
36722,2138,13258,2019-11-17
36723,928,12728,2015-12-06
36724,4030,29497,2018-08-01
36725,739,48870,2018-08-13
36726,4714,2556,2021-10-21
36727,1210,32060,2019-06-03
36728,2154,23616,2017-11-26
36729,4693,37987,2016-04-30
36730,178,11638,2024-01-21
36731,62,32450,2019-08-29
36732,2602,22052,2017-03-01
36733,660,41144,2023-08-08
36734,2535,31649,2021-04-04
36735,1609,39415,2022-06-06
36736,349,16808,2018-10-11
36737,592,15573,2022-03-30
36738,2057,7398,2016-04-28
36739,3383,16947,2015-06-30
36740,335,34674,2019-04-12
36741,2295,33355,2020-04-08
36742,2442,316,2022-02-28
36743,2170,30072,2018-08-23
36744,1084,31560,2016-02-29
36745,2889,24777,2018-07-30
36746,1667,31809,2014-11-08
36747,4760,49498,2017-07-22
36748,2431,5329,2022-06-13
36749,2638,49220,2017-08-15
36750,4386,49195,2022-06-25
36751,4761,17115,2020-12-31
36752,914,30709,2018-03-16
36753,1047,10635,2017-08-16
36754,40,17563,2021-06-22
36755,2323,44527,2016-11-13
36756,2027,34262,2022-01-09
36757,49,844,2021-02-22
36758,1055,5046,2016-12-26
36759,3594,33192,2023-03-17
36760,3849,5790,2015-02-07
36761,4811,24058,2016-01-17
36762,2472,6074,2022-11-06
36763,4193,49313,2022-11-27
36764,2973,12368,2021-09-16
36765,1927,4933,2023-04-22
36766,1135,45011,2023-07-21
36767,1128,28718,2017-07-01
36768,835,69,2018-08-27
36769,837,29155,2017-11-02
36770,3997,4469,2015-11-07
36771,2299,47245,2018-11-07
36772,145,9619,2020-08-24
36773,3513,18373,2018-10-08
36774,3009,13345,2017-10-04
36775,1392,41043,2023-01-23
36776,3476,12660,2021-08-17
36777,1696,953,2018-02-24
36778,3046,4105,2019-10-23
36779,982,5092,2020-01-10
36780,1006,39675,2015-08-13
36781,2424,19873,2022-10-10
36782,4664,17290,2014-10-29
36783,3960,24077,2018-11-24
36784,3653,48386,2020-04-13
36785,4244,16854,2017-12-20
36786,1479,10809,2021-11-21
36787,489,33907,2020-01-07
36788,2154,44971,2016-08-31
36789,3799,42104,2021-08-11
36790,608,29559,2019-01-31
36791,1324,33362,2015-04-11
36792,2865,48651,2019-04-15
36793,4994,45253,2017-06-17
36794,1181,11647,2020-08-30
36795,4734,13035,2020-03-01
36796,1125,26231,2020-04-22
36797,584,45471,2017-12-09
36798,785,3000,2015-07-12
36799,3646,39386,2023-09-09
36800,2871,40543,2019-11-22
36801,4557,13824,2021-12-28
36802,1024,7638,2016-02-09
36803,3361,36286,2016-08-31
36804,724,37363,2014-10-24
36805,4706,7964,2021-11-11
36806,912,26265,2020-11-06
36807,4736,11140,2019-02-13
36808,279,35860,2015-12-02
36809,2545,28296,2021-03-22
36810,3089,26366,2014-06-18
36811,472,868,2017-01-19
36812,4924,36094,2018-09-30
36813,294,16581,2018-09-20
36814,1525,19014,2016-04-08
36815,2583,15322,2019-03-04
36816,437,12777,2024-01-12
36817,1985,23532,2014-07-17
36818,3220,17886,2016-05-28
36819,4219,13235,2015-02-24
36820,1087,28534,2020-03-08
36821,3594,22704,2017-06-16
36822,4247,45161,2016-09-24
36823,1828,6904,2018-11-01
36824,2460,4594,2019-07-13
36825,3352,13319,2015-04-26
36826,289,7842,2023-04-18
36827,2881,1140,2023-10-12
36828,2781,14359,2024-02-13
36829,4598,25204,2016-05-09
36830,4470,45192,2014-07-13
36831,3737,46061,2016-07-25
36832,3016,4199,2019-11-27
36833,2343,14199,2014-08-23
36834,3967,29908,2019-09-25
36835,355,30510,2021-08-08
36836,213,27083,2015-04-01
36837,1842,5606,2020-02-28
36838,3382,16581,2016-12-22
36839,3510,45634,2019-05-08
36840,3692,39686,2019-04-01
36841,1212,20831,2015-08-13
36842,3551,4817,2018-04-19
36843,3849,24454,2021-05-10
36844,4248,49113,2014-06-29
36845,4187,27839,2018-10-10
36846,3091,5462,2021-12-09
36847,4693,37730,2016-08-10
36848,3303,29820,2022-09-18
36849,3807,3689,2020-04-24
36850,1015,19213,2016-06-28
36851,2542,14017,2018-08-11
36852,1194,46607,2016-07-23
36853,340,37614,2014-05-21
36854,2714,23407,2016-02-15
36855,2633,49883,2022-11-20
36856,1827,33166,2015-07-15
36857,2490,27479,2019-02-04
36858,1431,4164,2019-07-30
36859,267,16615,2014-10-31
36860,3336,25630,2014-09-15
36861,3750,35585,2017-03-24
36862,150,46185,2019-03-10
36863,2822,20997,2023-04-30
36864,4902,13731,2015-05-29
36865,4694,30516,2017-10-14
36866,1337,30201,2016-11-12
36867,2794,26889,2021-01-29
36868,4494,45302,2016-12-21
36869,2867,23537,2016-01-08
36870,1977,2807,2023-08-14
36871,1362,47809,2016-10-15
36872,4468,24595,2014-08-30
36873,2437,32469,2024-03-08
36874,1082,4072,2021-12-27
36875,2949,40678,2019-09-28
36876,728,40812,2015-02-15
36877,1568,28915,2019-09-21
36878,4035,3126,2023-01-01
36879,3383,130,2021-02-05
36880,3408,31357,2023-01-26
36881,769,31896,2020-09-24
36882,3280,41396,2021-01-23
36883,3805,48086,2015-04-26
36884,63,14488,2020-01-10
36885,2947,1184,2016-06-11
36886,2640,34598,2019-11-28
36887,654,23915,2022-01-28
36888,3535,49294,2020-06-21
36889,890,28576,2022-04-03
36890,4238,22153,2015-01-04
36891,142,42497,2018-12-11
36892,1160,15454,2023-12-24
36893,4470,48079,2019-03-02
36894,2383,1445,2019-01-19
36895,600,5928,2018-07-20
36896,266,35794,2016-06-23
36897,3823,14964,2021-02-05
36898,4030,7932,2017-02-10
36899,260,6086,2020-06-02
36900,3650,6836,2022-04-25
36901,2099,12657,2017-03-25
36902,194,3725,2020-10-30
36903,982,40748,2019-07-02
36904,3948,36960,2019-03-02
36905,1915,44422,2017-07-21
36906,4065,19397,2021-03-16
36907,2486,1627,2021-12-18
36908,4676,33177,2017-08-15
36909,1424,40338,2018-05-07
36910,3244,4629,2022-09-03
36911,4271,2078,2018-03-06
36912,4085,27263,2016-07-07
36913,780,31660,2021-07-13
36914,2700,41845,2014-10-07
36915,4138,4705,2023-02-27
36916,4693,25384,2020-09-19
36917,887,49435,2024-01-13
36918,3671,39892,2017-08-18
36919,4329,19988,2021-02-17
36920,3047,13019,2020-03-01
36921,4390,23764,2015-02-01
36922,2020,8030,2022-05-15
36923,2651,19788,2015-07-16
36924,583,48209,2023-07-21
36925,176,13840,2016-09-01
36926,3324,34628,2018-12-25
36927,4072,33229,2021-06-10
36928,505,11061,2015-11-13
36929,931,21864,2017-03-14
36930,2439,1404,2016-12-24
36931,4879,798,2018-02-02
36932,3014,25287,2021-12-26
36933,2470,11508,2019-04-07
36934,368,20853,2018-06-14
36935,3664,30071,2019-02-24
36936,3169,28890,2017-02-19
36937,3579,31145,2020-11-09
36938,112,42533,2018-12-17
36939,2035,44758,2020-10-01
36940,1478,20705,2015-05-26
36941,4294,32567,2023-12-06
36942,1918,17836,2018-12-03
36943,4032,7607,2017-02-27
36944,4187,28662,2022-01-10
36945,1073,39292,2016-12-22
36946,1379,34936,2015-11-24
36947,909,9840,2023-09-11
36948,2363,19576,2017-08-08
36949,2583,9960,2015-03-03
36950,1957,40364,2019-08-31
36951,1856,12313,2021-07-29
36952,2755,4414,2020-01-26
36953,1949,23609,2017-07-30
36954,3456,7528,2021-03-16
36955,4209,46877,2023-01-18
36956,647,34687,2016-01-09
36957,336,15630,2016-09-13
36958,3046,12057,2021-05-30
36959,581,45726,2022-03-19
36960,1323,11960,2018-05-14
36961,3686,20441,2015-05-04
36962,4438,30808,2017-04-01
36963,2620,35991,2018-12-28
36964,2642,33515,2019-08-14
36965,1481,10196,2019-11-09
36966,1600,17782,2019-04-02
36967,4334,13490,2016-03-03
36968,2605,19579,2023-06-06
36969,3615,27517,2015-07-10
36970,1623,18908,2021-07-21
36971,4057,13242,2021-09-29
36972,3338,6846,2017-07-07
36973,3020,10721,2022-02-07
36974,1673,40297,2015-12-28
36975,3082,20982,2021-11-15
36976,1252,18803,2020-03-13
36977,3027,7952,2022-05-24
36978,3683,11652,2020-11-02
36979,4536,42507,2016-01-23
36980,2162,45066,2020-10-23
36981,3130,14349,2018-09-30
36982,4438,14492,2019-12-11
36983,1044,14432,2021-09-06
36984,3909,37414,2019-12-15
36985,4652,385,2019-09-13
36986,1526,49636,2014-12-15
36987,1716,44769,2015-12-14
36988,1907,15071,2021-08-03
36989,1627,43257,2014-10-06
36990,3258,33248,2015-05-01
36991,1933,44533,2018-03-09
36992,2819,27665,2022-06-14
36993,3444,4546,2018-02-18
36994,2097,28927,2016-09-16
36995,488,1773,2021-11-10
36996,2217,7274,2018-07-17
36997,160,2005,2018-10-11
36998,1266,3223,2017-02-12
36999,4124,35616,2017-04-17
37000,1166,46281,2021-11-07
37001,2298,22900,2019-11-22
37002,3188,47978,2022-10-19
37003,3706,2956,2021-08-23
37004,1674,22659,2017-01-05
37005,1985,7444,2015-07-12
37006,2197,18648,2020-04-12
37007,3587,19419,2015-03-16
37008,4727,13337,2016-02-04
37009,346,39567,2021-04-30
37010,3399,31098,2017-11-08
37011,2768,45975,2019-02-09
37012,200,42017,2014-09-15
37013,1779,16618,2019-05-29
37014,3284,1713,2021-08-19
37015,4690,43616,2015-10-27
37016,1761,1005,2015-09-03
37017,4996,21395,2022-09-30
37018,3398,30528,2022-10-27
37019,1656,23334,2019-05-08
37020,705,14978,2019-06-28
37021,1872,13156,2017-12-24
37022,217,5838,2015-11-23
37023,3022,26835,2022-03-25
37024,4673,7394,2016-06-03
37025,291,26456,2017-09-29
37026,2186,25182,2019-09-16
37027,1149,34786,2018-10-03
37028,2161,14346,2018-06-15
37029,3324,14014,2018-04-20
37030,3994,5074,2018-01-30
37031,965,35066,2021-03-24
37032,1148,17936,2024-04-12
37033,3365,10462,2022-02-09
37034,553,45926,2017-09-23
37035,370,33587,2022-06-22
37036,4351,16544,2017-04-14
37037,3513,17765,2016-03-26
37038,995,38411,2016-10-18
37039,4142,3622,2015-07-19
37040,3824,42608,2019-12-21
37041,198,12727,2016-05-08
37042,709,35592,2014-09-23
37043,2828,12811,2017-08-06
37044,3577,9217,2019-09-02
37045,1268,44438,2016-05-06
37046,903,18290,2021-01-15
37047,3945,30911,2022-07-07
37048,4656,19009,2014-11-24
37049,3307,5719,2022-12-08
37050,3960,620,2016-01-08
37051,4444,35701,2017-06-25
37052,3761,3070,2016-12-26
37053,856,1538,2018-01-21
37054,278,18678,2016-12-19
37055,2194,28388,2020-07-15
37056,4076,6184,2020-02-13
37057,2484,25957,2015-07-02
37058,1523,4695,2017-10-03
37059,4429,17625,2019-10-17
37060,2579,12589,2022-06-12
37061,553,33439,2020-07-22
37062,2856,26569,2023-06-08
37063,4725,37574,2018-07-18
37064,4873,29395,2015-06-16
37065,1645,42264,2019-10-25
37066,4867,42731,2016-05-02
37067,4717,49629,2018-10-17
37068,4778,33205,2020-12-03
37069,2752,18950,2021-09-29
37070,3080,1662,2018-09-13
37071,2412,13816,2023-09-15
37072,1020,26383,2020-09-05
37073,1155,44956,2014-11-04
37074,254,22719,2019-12-29
37075,2991,21284,2021-07-04
37076,2104,49735,2018-03-26
37077,4073,37802,2015-07-01
37078,4497,47202,2022-03-17
37079,1185,46625,2022-03-12
37080,1390,19453,2014-10-07
37081,4817,25445,2019-03-26
37082,3936,7614,2017-04-26
37083,453,49461,2022-04-05
37084,254,38328,2018-05-01
37085,4024,29928,2021-09-28
37086,4725,11231,2016-09-10
37087,3492,21503,2024-01-26
37088,1318,15952,2022-01-20
37089,3583,16476,2023-03-04
37090,3742,4822,2020-08-14
37091,2611,43884,2015-08-08
37092,1159,10789,2019-02-20
37093,4808,11045,2015-07-07
37094,4414,9911,2020-12-09
37095,908,30380,2022-11-17
37096,753,39605,2015-11-20
37097,3165,45693,2015-07-08
37098,4571,36057,2016-12-17
37099,4672,44865,2015-08-20
37100,3571,16058,2016-05-02
37101,2925,48622,2021-03-24
37102,956,2927,2019-02-01
37103,1104,25396,2018-01-15
37104,945,3083,2022-12-04
37105,4075,38463,2016-09-09
37106,4857,44946,2022-07-23
37107,2507,38613,2016-08-09
37108,2912,5469,2023-09-24
37109,4826,39900,2017-06-09
37110,3391,13493,2018-02-12
37111,1882,15669,2019-12-25
37112,3236,31349,2020-05-09
37113,1056,17448,2015-03-21
37114,947,24966,2017-05-09
37115,2290,43627,2021-04-04
37116,4602,24001,2016-09-01
37117,3811,42994,2014-07-04
37118,309,25810,2023-06-13
37119,2700,6195,2020-12-30
37120,2244,40835,2014-12-29
37121,3689,5731,2021-07-27
37122,372,27281,2022-11-15
37123,3909,33256,2022-03-28
37124,1466,15694,2018-01-21
37125,356,25618,2023-07-02
